recording_id,raw_files,passage_id,segment_id,start_s,end_s,time_basis,anchor_ns,start_source_ns,end_source_ns,terrain,action_phase,direction,obstacle_id,flight_id,platform_id,outcome,evidence,visual_evidence,judgement_status,human_review_status,expert_sample_status,notes,preview
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S042,75.0,76.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937381966536491,1788937383466536491,ledge_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.62, ""max_abs_roll_pitch_deg"": 3.06, ""leg_dq_rms_median"": 1.557, ""wheel_dq_abs_median"": 2.934}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=75.000&end=76.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S043,76.5,88,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937383466536491,1788937394966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.43, ""max_abs_roll_pitch_deg"": 3.41, ""leg_dq_rms_median"": 0.885, ""wheel_dq_abs_median"": 1.655}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=76.500&end=88.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S044,88,89.0,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937394966536491,1788937395966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.34, ""max_abs_roll_pitch_deg"": 28.68, ""leg_dq_rms_median"": 1.076, ""wheel_dq_abs_median"": 7.765}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。"", ""81.2s前点云可见高低边缘，89s正pitch峰值，90.8s前地面形态改变；下台候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=88.000&end=89.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S045,89.0,89.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937395966536491,1788937396466536491,ledge_candidate,下台候选,down_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 27.62, ""max_abs_roll_pitch_deg"": 30.25, ""leg_dq_rms_median"": 2.613, ""wheel_dq_abs_median"": 14.422}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。"", ""81.2s前点云可见高低边缘，89s正pitch峰值，90.8s前地面形态改变；下台候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=89.000&end=89.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S046,89.5,90,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937396466536491,1788937396966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.2, ""max_abs_roll_pitch_deg"": 9.63, ""leg_dq_rms_median"": 0.931, ""wheel_dq_abs_median"": 6.738}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。"", ""81.2s前点云可见高低边缘，89s正pitch峰值，90.8s前地面形态改变；下台候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=89.500&end=90.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S047,90,92.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937396966536491,1788937399466536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.79, ""max_abs_roll_pitch_deg"": 2.45, ""leg_dq_rms_median"": 0.172, ""wheel_dq_abs_median"": 0.632}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=90.000&end=92.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P05,gait_20260909_150146_9b19dc6690ec-S048,92.5,93.0,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937399466536491,1788937399966536491,ledge_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.38, ""max_abs_roll_pitch_deg"": 2.77, ""leg_dq_rms_median"": 1.49, ""wheel_dq_abs_median"": 6.014}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=92.500&end=93.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S049,93.0,94.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937399966536491,1788937401466536491,ledge_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.1, ""max_abs_roll_pitch_deg"": 3.84, ""leg_dq_rms_median"": 1.366, ""wheel_dq_abs_median"": 2.76}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=93.000&end=94.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S050,94.5,100.0,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937401466536491,1788937406966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.52, ""max_abs_roll_pitch_deg"": 4.21, ""leg_dq_rms_median"": 1.127, ""wheel_dq_abs_median"": 1.968}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=94.500&end=100.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S051,100.0,103.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937406966536491,1788937410466536491,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.2, ""max_abs_roll_pitch_deg"": 0.93, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.014}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=100.000&end=103.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S052,103.5,105,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937410466536491,1788937411966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.5, ""max_abs_roll_pitch_deg"": 4.89, ""leg_dq_rms_median"": 0.596, ""wheel_dq_abs_median"": 0.903}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=103.500&end=105.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S053,105,106.0,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937411966536491,1788937412966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.58, ""max_abs_roll_pitch_deg"": 13.37, ""leg_dq_rms_median"": 1.192, ""wheel_dq_abs_median"": 3.033}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=105.000&end=106.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S054,106.0,107.0,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937412966536491,1788937413966536491,ledge_candidate,姿态变化/越障候选,unknown,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -18.39, ""max_abs_roll_pitch_deg"": 32.99, ""leg_dq_rms_median"": 3.523, ""wheel_dq_abs_median"": 7.511}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=106.000&end=107.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S055,107.0,108,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937413966536491,1788937414966536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.79, ""max_abs_roll_pitch_deg"": 7.12, ""leg_dq_rms_median"": 0.553, ""wheel_dq_abs_median"": 8.546}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=107.000&end=108.000
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S056,108,110.5,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937414966536491,1788937417466536491,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.36, ""max_abs_roll_pitch_deg"": 4.17, ""leg_dq_rms_median"": 0.333, ""wheel_dq_abs_median"": 0.471}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=108.000&end=110.500
gait_20260909_150146_9b19dc6690ec,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150146_9b19dc6690ec\\bag\\bag_0.db3""]",gait_20260909_150146_9b19dc6690ec-P06,gait_20260909_150146_9b19dc6690ec-S057,110.5,114.63989696200008,source_stamp_minus_manifest_started_wall_ns,1788937306966536491,1788937417466536491,1788937421606433453,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.34, ""max_abs_roll_pitch_deg"": 1.52, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.016}","[""全段速览多次出现单个抬高边缘与平台；13/16/27/70/106s负pitch突变，45/89s正pitch突变，伴腿轮活动；中间有姿态回平和转向。19/37/50/75/93s为活动簇间候选通行分界，合并/拆分与同一高台身份均未人工确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150146_9b19dc6690ec&t=110.500&end=114.640
gait_20260909_150705_4fe2b5f8eebd,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150705_4fe2b5f8eebd\\bag\\bag_0.db3""]",gait_20260909_150705_4fe2b5f8eebd-P01,gait_20260909_150705_4fe2b5f8eebd-S001,0.0,0.5,source_stamp_minus_manifest_started_wall_ns,1788937625907206844,1788937625907206844,1788937626407206844,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 2.64, ""max_abs_roll_pitch_deg"": 2.64, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.015}","[""点云反复出现前方台沿与后方地面；11–18、28–36、40–43.5、63–65.5、81–84s有多次姿态/关节活动簇。23/38/48/78s为候选通行分界；第一簇同时有正负pitch与大roll，不能逐峰当作成功上/下台。66–80s长时间近静止但0x1002仍保持。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150705_4fe2b5f8eebd&t=0.000&end=0.500
